sale_date,product_id,quantity,sales_price_tax,regular_price_tax,sales_price,regular_price,purchase_price
2021-06-15,157317,2,4574.0,11100.0,3811.5,9250.0,3516.0
2021-06-15,162101,3,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-06-15,162102,7,20990.0,33322.0,17492.0,27768.5185,23000.0
2021-06-16,112376,1,390.0,433.0,325.0,361.1111,244.075
2021-06-16,122363,1,7990.0,8878.0,6658.0,7398.1481,5416.4
2021-06-16,124455,3,19990.0,28888.0,16658.0,24073.1481,16772.2458
2021-06-16,125506,1,1390.0,1544.0,1158.0,1287.037,718.07
2021-06-16,128772,1,21712.0,25544.0,18093.0,21287.037,17261.0
2021-06-16,134200,1,3590.0,3590.0,2992.0,2991.6667,2333.5026
2021-06-16,134358,3,34991.0,46656.0,29159.0,38880.0,30430.0
2021-06-16,149301,2,14990.0,22211.0,12492.0,18509.2593,13500.0
2021-06-16,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-06-16,157318,2,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-06-16,162101,7,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-06-16,162102,5,20990.0,33322.0,17492.0,27768.5185,23000.0
2021-06-16,163385,1,53999.0,79767.0,44999.0,66472.2222,45499.35
2021-06-16,164725,1,24990.0,28878.0,20825.0,24064.8148,18800.0
2021-06-17,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-06-17,107645,2,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-06-17,110853,1,3547.0,8322.0,2956.0,6935.1852,2833.7
2021-06-17,110908,1,4622.0,6656.0,3852.0,5546.2963,3993.0
2021-06-17,112377,2,1050.0,1167.0,875.0,972.2222,644.813
2021-06-17,112582,4,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-06-17,124455,4,19990.0,28888.0,16658.0,24073.1481,16772.2458
2021-06-17,128772,1,20436.0,25544.0,17030.0,21287.037,17261.0
2021-06-17,131910,1,9999.0,11110.0,8332.0,9258.3333,6147.5735
2021-06-17,132842,2,2282.5,3878.0,1902.0,3231.4815,1689.05
2021-06-17,133888,1,4713.0,5544.0,3928.0,4620.3704,2993.34
2021-06-17,134358,1,39656.0,46656.0,33047.0,38880.0,30430.0
2021-06-17,136250,3,1290.0,2211.0,1075.0,1842.5926,980.0
2021-06-17,139935,1,1499.0,1666.0,1249.0,1387.963,775.0
2021-06-17,142254,3,4490.0,7656.0,3742.0,6379.6296,3722.0
2021-06-17,143220,2,2590.0,5544.0,2158.0,4620.3704,1712.49
2021-06-17,143226,1,2590.0,3211.0,2158.0,2675.9259,1687.07
2021-06-17,149301,7,14990.0,22211.0,12492.0,18509.2593,13500.0
2021-06-17,154557,1,29990.0,33322.0,24992.0,27768.5185,22509.6
2021-06-17,156474,3,24990.0,36656.0,20825.0,30546.2963,20100.0
2021-06-17,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-06-17,157913,1,4490.0,6656.0,3742.0,5546.3,3380.0
2021-06-17,161147,1,3999.0,4443.0,3332.0,3702.7778,2200.0
2021-06-17,162101,11,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-06-17,162102,7,20990.0,33322.0,17492.0,27768.5185,23000.0
2021-06-17,163385,2,59999.0,79767.0,49999.0,66472.2222,45499.35
2021-06-17,164725,1,21657.0,28878.0,18048.0,24064.8148,18800.0
2021-06-18,103851,2,1190.0,1190.0,992.0,991.6667,773.5026
2021-06-18,110675,1,2490.0,4054.0,2075.0,3378.7037,1984.4444
2021-06-18,110908,1,4622.0,6656.0,3852.0,5546.2963,3993.0
2021-06-18,112377,2,1050.0,1167.0,875.0,972.2222,644.813
2021-06-18,112582,1,24990.0,31100.0,20825.0,25916.6667,18909.0
2021-06-18,124455,5,19990.0,28888.0,16658.0,24073.1481,16772.2458
2021-06-18,132284,1,27990.0,31100.0,23325.0,25916.6667,21013.94
2021-06-18,134358,3,34991.0,46656.0,29159.0,38880.0,30430.0
2021-06-18,142254,3,4490.0,7656.0,3742.0,6379.6296,3860.0
2021-06-18,149301,13,14990.0,22211.0,12492.0,18509.2593,14870.0
2021-06-18,154553,1,19823.0,23322.0,16519.0,19435.1852,15754.5
2021-06-18,156474,2,24990.0,36656.0,20825.0,30546.2963,20100.0
2021-06-18,156866,2,33240.0,40544.0,27700.0,33787.037,23680.0
2021-06-18,157316,1,4090.0,7767.0,3408.0,6472.2222,2829.0
2021-06-18,157317,1,4491.0,11100.0,3742.0,9250.0,3516.0
2021-06-18,162101,12,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-06-18,162102,7,20990.0,33322.0,17492.0,27768.5185,23000.0
2021-06-18,164725,1,21657.0,28878.0,18048.0,24064.8148,18800.0
2021-06-19,106100,1,1790.0,1989.0,1492.0,1657.5,1150.0
2021-06-19,110853,1,3990.0,8322.0,3325.0,6935.1852,2833.7
2021-06-19,112582,4,23435.0,31100.0,19529.0,25916.6667,18909.0
2021-06-19,124455,1,19990.0,28888.0,16658.0,24073.1481,16772.2458
2021-06-19,128772,1,20436.0,25544.0,17030.0,21287.037,17261.0
2021-06-19,132408,1,10990.0,17211.0,9158.0,14342.5926,9326.664
2021-06-19,142254,1,4490.0,7656.0,3742.0,6379.6296,3993.3333
2021-06-19,149301,5,14990.0,22211.0,12492.0,18509.2593,14870.0
2021-06-19,154553,1,16792.0,23322.0,13993.0,19435.1852,15754.5
2021-06-19,156474,7,24990.0,36656.0,20825.0,30546.2963,20100.0
2021-06-19,162101,7,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-06-19,163385,1,59999.0,79767.0,49999.0,66472.2222,45499.35
2021-06-20,110675,2,2490.0,4054.0,2075.0,3378.7037,1984.4444
2021-06-20,112582,2,21990.0,31100.0,18325.0,25916.6667,18909.00005
2021-06-20,142254,1,4490.0,7656.0,3742.0,6379.6296,3993.3333
2021-06-20,149301,1,14990.0,22211.0,12492.0,18509.2593,14870.0
2021-06-20,162102,2,20990.0,33322.0,17492.0,27768.5185,23000.00005
2021-06-20,164725,4,21657.0,28878.0,18048.0,24064.8148,18800.0
2021-06-21,103851,2,952.0,1190.0,793.0,991.6667,773.5026
2021-06-21,106100,26,1591.0,1989.0,1326.0,1657.5,1100.0
2021-06-21,107645,1,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-06-21,110908,1,5546.0,6656.0,4622.0,5546.2963,3993.0
2021-06-21,112377,2,1050.0,1167.0,875.0,972.2222,644.8115
2021-06-21,112582,4,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-06-21,124455,1,19990.0,28888.0,16658.0,24073.1481,16772.2458
2021-06-21,133888,1,4158.0,5544.0,3465.0,4620.3704,2993.336
2021-06-21,134200,1,3590.0,3590.0,2992.0,2991.6667,2333.5026
2021-06-21,134358,1,34991.0,46656.0,29159.0,38880.0,30430.0
2021-06-21,136250,2,1290.0,2211.0,1075.0,1842.5926,980.0
2021-06-21,142254,5,4490.0,7656.0,3742.0,6379.6296,3993.0
2021-06-21,145377,1,1890.0,2100.0,1575.0,1750.0,860.0
2021-06-21,149301,4,14990.0,22211.0,12492.0,18509.2593,14870.0
2021-06-21,156474,5,24990.0,36656.0,20825.0,30546.2963,20100.0
2021-06-21,156866,1,29990.0,40544.0,24992.0,33787.037,23680.0
2021-06-21,157317,3,4990.0,11100.0,4158.0,9250.0,3516.0
2021-06-21,162101,8,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-06-21,162102,15,20990.0,33322.0,17492.0,27768.5185,23000.0
2021-06-21,163385,1,53999.0,79767.0,44999.0,66472.2222,45499.35
2021-06-21,164725,2,22380.0,28878.0,18650.0,24064.8148,18800.0
2021-06-22,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-06-22,106100,6,1591.0,1989.0,1326.0,1657.5,1100.0
2021-06-22,107645,3,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-06-22,110675,1,2490.0,4054.0,2075.0,3378.7037,1984.4444
2021-06-22,110908,1,4991.0,6656.0,4159.0,5546.2963,3993.0
2021-06-22,112582,9,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-06-22,124455,7,19990.0,28888.0,16658.0,24073.1481,16772.2458
2021-06-22,128772,1,20436.0,25544.0,17030.0,21287.037,17261.0
2021-06-22,132284,1,26434.0,31100.0,22028.0,25916.6667,21013.94
2021-06-22,132408,2,10074.0,17211.0,8395.0,14342.5926,7927.66
2021-06-22,134358,3,38690.0,46656.0,32242.0,38880.0,30430.0
2021-06-22,136250,4,1161.0,2211.0,968.0,1842.5926,932.5
2021-06-22,142254,3,4490.0,7656.0,3742.0,6379.6296,3993.3333
2021-06-22,143226,1,2590.0,3211.0,2158.0,2675.9259,1687.07
2021-06-22,145377,1,1785.0,2100.0,1488.0,1750.0,860.0
2021-06-22,149301,4,14990.0,22211.0,12492.0,18509.2593,14870.0
2021-06-22,154553,2,19824.0,23322.0,16520.0,19435.1852,15754.5
2021-06-22,154557,2,26658.0,33322.0,22215.0,27768.5185,22509.6
2021-06-22,156474,10,24990.0,36656.0,20825.0,30546.2963,20100.0
2021-06-22,156866,3,29990.0,40544.0,24992.0,33787.037,23680.0
2021-06-22,157317,2,4990.0,11100.0,4158.0,9250.0,3516.0
2021-06-22,162101,2,16191.0,31100.0,13492.0,25916.6667,20500.0
2021-06-22,162102,2,20990.0,33322.0,17492.0,27768.5185,23000.0
2021-06-22,163385,1,59999.0,79767.0,49999.0,66472.2222,45499.35
2021-06-22,164725,6,22380.0,28878.0,18650.0,24064.8148,18800.0
2021-06-23,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-06-23,106100,18,1591.0,1989.0,1326.0,1657.5,1100.0
2021-06-23,107645,2,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-06-23,110908,1,4991.0,6656.0,4159.0,5546.2963,3993.0
2021-06-23,112377,1,933.0,1167.0,778.0,972.2222,644.813
2021-06-23,112437,1,7999.0,9443.0,6666.0,7869.4444,5088.9881
2021-06-23,112582,23,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-06-23,122363,1,5992.0,8878.0,4993.0,7398.1481,5416.4
2021-06-23,124455,2,21550.5,28888.0,17958.5,24073.1481,16772.2458
2021-06-23,125506,1,1236.0,1544.0,1030.0,1287.037,848.6335
2021-06-23,128772,1,20436.0,25544.0,17030.0,21287.037,17261.0
2021-06-23,132408,1,10990.0,17211.0,9158.0,14342.5926,7927.66
2021-06-23,132842,1,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-06-23,134200,1,2872.0,3590.0,2393.0,2991.6667,2333.5026
2021-06-23,134358,2,38490.5,46656.0,32075.5,38880.0,30430.0
2021-06-23,136250,4,1290.0,2211.0,1075.0,1842.5926,932.5
2021-06-23,142254,7,4490.0,7656.0,3742.0,6379.6296,3761.4286
2021-06-23,149301,3,14990.0,22211.0,12492.0,18509.2593,13500.0
2021-06-23,154553,1,18658.0,23322.0,15548.0,19435.1852,15754.5
2021-06-23,156474,6,24990.0,36656.0,20825.0,30546.2963,20100.0
2021-06-23,156866,2,36490.0,40544.0,30408.0,33787.037,23680.0
2021-06-23,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-06-23,160649,4,15102.0,18878.0,12585.0,15731.4815,8955.4159
2021-06-23,161147,2,3999.0,4443.0,3332.0,3702.7778,2200.0
2021-06-23,162101,12,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-06-23,162102,9,20990.0,33322.0,17492.0,27768.5185,23000.0
2021-06-23,164725,4,22380.0,28878.0,18650.0,24064.8148,18800.0
2021-06-24,103851,1,952.0,1190.0,793.0,991.6667,773.5026
2021-06-24,106100,24,1591.0,1989.0,1326.0,1657.5,1290.0
2021-06-24,110908,3,4991.0,6656.0,4159.0,5546.2963,3993.0
2021-06-24,112437,1,7999.0,9443.0,6666.0,7869.4444,5076.5754
2021-06-24,112582,18,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-06-24,122363,1,5992.0,8878.0,4993.0,7398.1481,5416.4
2021-06-24,124455,1,19990.0,28888.0,16658.0,24073.1481,16772.2458
2021-06-24,128772,1,20436.0,25544.0,17030.0,21287.037,17261.0
2021-06-24,131910,1,9999.0,11110.0,8332.0,9258.3333,6132.0961
2021-06-24,134358,1,41990.0,46656.0,34992.0,38880.0,30430.0
2021-06-24,136250,2,1290.0,2211.0,1075.0,1842.5926,980.0
2021-06-24,142254,6,4490.0,7656.0,3742.0,6379.6296,3993.3333
2021-06-24,143220,1,2590.0,5544.0,2158.0,4620.3704,1712.49
2021-06-24,143226,1,2490.0,3211.0,2075.0,2675.9259,1687.07
2021-06-24,145377,1,1890.0,2100.0,1575.0,1750.0,860.0
2021-06-24,149301,5,14990.0,22211.0,12492.0,18509.2593,13500.0
2021-06-24,156474,1,22491.0,36656.0,18742.0,30546.2963,20100.0
2021-06-24,156866,1,29990.0,40544.0,24992.0,33787.037,23680.0
2021-06-24,157318,1,4990.0,12211.0,4158.0,10175.9259,3481.2
2021-06-24,161147,1,3999.0,4443.0,3332.0,3702.7778,2200.0
2021-06-24,162101,8,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-06-24,162102,14,20990.0,33322.0,17492.0,27768.5185,22000.0
2021-06-24,164725,7,21657.0,28878.0,18048.0,24064.8148,18800.0
2021-06-25,106100,30,1591.0,1989.0,1326.0,1657.5,1290.0
2021-06-25,112582,56,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-06-25,122363,1,7191.0,8878.0,5992.0,7398.1481,5416.4
2021-06-25,124455,1,23111.0,28888.0,19259.0,24073.1481,16772.2458
2021-06-25,132284,1,24880.0,31100.0,20733.0,25916.6667,21013.94
2021-06-25,132408,1,10990.0,17211.0,9158.0,14342.5926,7927.66
2021-06-25,136250,1,1161.0,2211.0,968.0,1842.5926,980.0
2021-06-25,142254,3,4490.0,7656.0,3742.0,6379.6296,3993.3333
2021-06-25,143220,1,2590.0,5544.0,2158.0,4620.3704,1712.49
2021-06-25,143226,1,2590.0,3211.0,2158.0,2675.9259,1687.07
2021-06-25,145377,1,1190.0,2100.0,992.0,1750.0,860.0
2021-06-25,154557,1,23992.0,33322.0,19993.0,27768.5185,22509.6
2021-06-25,156866,1,32436.0,40544.0,27030.0,33787.037,23680.0
2021-06-25,157317,1,4491.0,11100.0,3742.0,9250.0,3516.0
2021-06-25,162101,7,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-06-25,162102,4,20990.0,33322.0,17492.0,27768.5185,22000.0
2021-06-25,164725,8,23103.0,28878.0,19252.0,24064.8148,18800.00005
2021-06-26,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-06-26,106100,6,1591.0,1989.0,1326.0,1657.5,1290.0
2021-06-26,110675,1,2490.0,4054.0,2075.0,3378.7037,1984.4444
2021-06-26,112582,8,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-06-26,122363,1,6658.0,8878.0,5548.0,7398.1481,5416.4
2021-06-26,124455,1,23111.0,28888.0,19259.0,24073.1481,16772.2458
2021-06-26,128194,1,25777.0,32221.0,21481.0,26850.9259,18784.9958
2021-06-26,164725,7,23103.0,28878.0,19252.0,24064.8148,18800.0001
2021-06-27,106100,1,1591.0,1989.0,1326.0,1657.5,1290.0
2021-06-27,110675,1,2490.0,4054.0,2075.0,3378.7037,1984.4444
2021-06-27,112582,1,21990.0,31100.0,18325.0,25916.6667,18909.0001
2021-06-27,132408,1,10990.0,17211.0,9158.0,14342.5926,9326.664
2021-06-27,157317,2,4990.0,11100.0,4158.0,9250.0,3516.0
2021-06-27,164725,2,23103.0,28878.0,19252.0,24064.8148,18800.0001
2021-06-28,106100,16,1591.0,1989.0,1326.0,1657.5,1100.0
2021-06-28,107645,1,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-06-28,110675,1,2490.0,4054.0,2075.0,3378.7037,1984.4444
2021-06-28,112377,2,933.0,1167.0,778.0,972.2222,644.813
2021-06-28,112582,21,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-06-28,122363,2,6658.0,8878.0,5548.0,7398.1481,5416.4
2021-06-28,124329,1,2590.0,3322.0,2158.0,2768.5185,1950.0
2021-06-28,124455,2,21550.5,28888.0,17958.5,24073.1481,16772.2458
2021-06-28,125506,2,1390.0,1544.0,1158.0,1287.037,783.35175
2021-06-28,128772,1,20436.0,25544.0,17030.0,21287.037,17261.0
2021-06-28,132284,2,24880.0,31100.0,20733.0,25916.6667,21013.94
2021-06-28,132408,1,10990.0,17211.0,9158.0,14342.5926,9326.664
2021-06-28,132842,1,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-06-28,142254,2,5307.5,7656.0,4423.0,6379.6296,3993.3333
2021-06-28,149306,1,16490.0,24322.0,13742.0,20268.5185,13400.0
2021-06-28,154553,1,18658.0,23322.0,15548.0,19435.1852,15754.5
2021-06-28,154557,1,26658.0,33322.0,22215.0,27768.5185,22509.6
2021-06-28,157317,2,4740.5,11100.0,3950.0,9250.0,3516.0
2021-06-28,160649,1,15102.0,18878.0,12585.0,15731.4815,8955.4159
2021-06-28,162101,2,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-06-28,162102,1,20990.0,33322.0,17492.0,27768.5185,22000.0
2021-06-28,164725,18,23103.0,28878.0,19252.0,24064.8148,18800.0
2021-06-29,103851,2,1190.0,1190.0,992.0,991.6667,773.5026
2021-06-29,106100,11,1591.0,1989.0,1326.0,1657.5,1290.0
2021-06-29,107645,1,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-06-29,110908,5,5546.0,6656.0,4622.0,5546.2963,3993.0
2021-06-29,112376,3,390.0,433.0,325.0,361.1111,206.526666
2021-06-29,112377,3,1050.0,1167.0,875.0,972.2222,644.813
2021-06-29,112582,63,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-06-29,122363,2,6341.0,8878.0,5284.0,7398.1481,5170.2
2021-06-29,124329,4,2590.0,3322.0,2158.0,2768.5185,1950.0
2021-06-29,124455,4,23111.0,28888.0,19259.0,24073.1481,16772.2458
2021-06-29,128194,1,25777.0,32221.0,21481.0,26850.9259,19365.975
2021-06-29,128772,2,20436.0,25544.0,17030.0,21287.037,17261.0
2021-06-29,131910,1,9999.0,11110.0,8332.0,9258.3333,6147.5735
2021-06-29,132284,3,24880.0,31100.0,20733.0,25916.6667,21013.94
2021-06-29,132408,2,13240.0,17211.0,11033.0,14342.5926,9326.664
2021-06-29,132842,1,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-06-29,133888,1,4620.0,5544.0,3850.0,4620.3704,2993.336
2021-06-29,134358,6,34991.0,46656.0,29159.0,38880.0,30430.0
2021-06-29,149301,1,14990.0,22211.0,12492.0,18509.2593,14870.0
2021-06-29,154553,10,18658.0,23322.0,15548.0,19435.1852,15754.5
2021-06-29,154557,4,26658.0,33322.0,22215.0,27768.5185,22509.6
2021-06-29,156474,5,24990.0,36656.0,20825.0,30546.2963,20100.0
2021-06-29,160649,3,16990.0,18878.0,14158.0,15731.4815,8955.4159
2021-06-29,162101,10,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-06-29,163385,2,59999.0,79767.0,49999.0,66472.2222,45499.35
2021-06-29,164725,27,23103.0,28878.0,19252.0,24064.8148,18800.0
2021-06-30,106100,20,1591.0,1989.0,1326.0,1657.5,1290.0
2021-06-30,107645,1,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-06-30,112377,1,1050.0,1167.0,875.0,972.2222,644.813
2021-06-30,112582,20,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-06-30,122363,2,6690.0,8878.0,5575.0,7398.1481,5416.4
2021-06-30,124455,1,23111.0,28888.0,19259.0,24073.1481,16772.2458
2021-06-30,128772,1,20436.0,25544.0,17030.0,21287.037,17261.0
2021-06-30,132842,2,2490.0,3878.0,2075.0,3231.4815,1689.05
2021-06-30,134358,2,34991.0,46656.0,29159.0,38880.0,30211.5
2021-06-30,154553,1,18658.0,23322.0,15548.0,19435.1852,15754.5
2021-06-30,154557,1,26658.0,33322.0,22215.0,27768.5185,22509.6
2021-06-30,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-06-30,164725,22,23103.0,28878.0,19252.0,24064.8148,18800.0
2021-07-01,106100,10,1591.0,1989.0,1326.0,1657.5,1290.0
2021-07-01,110675,1,2490.0,4054.0,2075.0,3378.7037,1984.4444
2021-07-01,110908,1,5546.0,6656.0,4622.0,5546.2963,3993.0
2021-07-01,112377,3,1050.0,1167.0,875.0,972.2222,644.813
2021-07-01,112582,32,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-07-01,122363,1,6690.0,8878.0,5575.0,7398.1481,4924.0
2021-07-01,124329,2,2590.0,3322.0,2158.0,2768.5185,1950.0
2021-07-01,124455,2,21550.5,27777.0,17958.5,23147.225,17031.610399999998
2021-07-01,128772,3,20436.0,25544.0,17030.0,21287.037,17261.0
2021-07-01,132284,1,24880.0,31100.0,20733.0,25916.6667,21013.94
2021-07-01,132408,5,10990.0,17211.0,9158.0,14342.5926,9326.664
2021-07-01,134200,1,3590.0,3590.0,2992.0,2991.6667,2333.5026
2021-07-01,139935,2,1499.0,1666.0,1249.0,1387.963,775.0
2021-07-01,149301,3,14990.0,22211.0,12492.0,18509.2593,14870.0
2021-07-01,154553,5,18658.0,23322.0,15548.0,19435.1852,15754.5
2021-07-01,154557,1,29990.0,33322.0,24992.0,27768.5185,22509.6
2021-07-01,156474,4,24990.0,36656.0,20825.0,30546.2963,20100.0
2021-07-01,156485,1,54156.0,72211.0,45130.0,60175.9259,44618.2
2021-07-01,156866,1,29990.0,40544.0,24992.0,33787.037,23680.0
2021-07-01,162101,7,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-07-01,162102,1,20990.0,33322.0,17492.0,27768.5185,22000.0
2021-07-01,164725,18,23103.0,28878.0,19252.0,24064.8148,18800.0
2021-07-02,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-07-02,106100,4,1591.0,1989.0,1326.0,1657.5,1290.0
2021-07-02,107645,1,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-07-02,110675,1,3649.0,4054.0,3041.0,3378.7037,1984.4444
2021-07-02,110908,1,5546.0,6656.0,4622.0,5546.2963,3993.0
2021-07-02,112377,2,1050.0,1167.0,875.0,972.2222,644.813
2021-07-02,112437,1,7999.0,9443.0,6666.0,7869.4444,5076.5754
2021-07-02,112582,23,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-07-02,121807,1,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-07-02,122363,2,6690.0,8878.0,5575.0,7398.1481,5170.2
2021-07-02,124329,5,2590.0,3322.0,2158.0,2768.5185,1950.0
2021-07-02,124455,1,23111.0,27777.0,19259.0,23147.225,16772.2458
2021-07-02,132284,2,26435.0,31100.0,22029.0,25916.6667,21013.94
2021-07-02,132408,1,10990.0,15544.0,9158.0,12953.7037,7927.66
2021-07-02,134200,2,3590.0,3590.0,2992.0,2991.6667,2333.5026
2021-07-02,134358,3,34991.0,46656.0,29159.0,38880.0,29993.0
2021-07-02,143226,2,2690.0,3100.0,2241.5,2583.3333,1687.07
2021-07-02,154553,2,18658.0,23322.0,15548.0,19435.1852,15754.5
2021-07-02,154557,6,26658.0,33322.0,22215.0,27768.5185,22509.6
2021-07-02,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-07-02,160649,3,16990.0,18878.0,14158.0,15731.4815,8955.4159
2021-07-02,162101,1,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-07-02,163385,2,59994.5,79767.0,49995.5,66472.2222,45499.35
2021-07-02,164725,8,23103.0,28878.0,19252.0,24064.8148,18800.0
2021-07-03,106100,1,1590.0,1989.0,1325.0,1657.5,1500.0
2021-07-03,112377,1,1050.0,1167.0,875.0,972.2222,644.813
2021-07-03,112582,5,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-07-03,122363,1,7990.0,8878.0,6658.0,7398.1481,5416.4
2021-07-03,124329,1,2590.0,3322.0,2158.0,2768.5185,1800.0
2021-07-03,124455,1,23111.0,27777.0,19259.0,23147.225,17290.975
2021-07-03,125506,1,1390.0,1544.0,1158.0,1287.037,848.6335
2021-07-03,132408,1,11658.0,15544.0,9715.0,12953.7037,9326.664
2021-07-03,134358,2,36840.5,46656.0,30700.5,38880.0,29993.0
2021-07-03,143226,1,2790.0,3100.0,2325.0,2583.3333,1687.07
2021-07-03,160649,6,16990.0,18878.0,14158.0,15731.4815,8955.4159
2021-07-03,162102,1,29990.0,33322.0,24992.0,27768.5185,22000.0
2021-07-03,164725,1,23103.0,28878.0,19252.0,24064.8148,18800.0
2021-07-04,106100,1,1590.0,1989.0,1325.0,1657.5,1290.0
2021-07-04,112377,1,1050.0,1167.0,875.0,972.2222,644.813
2021-07-05,106100,24,1591.0,1989.0,1326.0,1657.5,1290.0
2021-07-05,107645,1,1990.0,4433.0,1658.0,3694.4444,1369.29
2021-07-05,110908,2,5546.0,6656.0,4622.0,5546.2963,3993.0
2021-07-05,112377,2,1050.0,1167.0,875.0,972.2222,644.813
2021-07-05,112437,1,7999.0,9443.0,6666.0,7869.4444,5086.2962
2021-07-05,112582,64,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-07-05,121807,1,1490.0,1490.0,1242.0,1241.6667,1009.47
2021-07-05,122363,1,6690.0,8878.0,5575.0,7398.1481,5416.4
2021-07-05,124329,1,2590.0,3322.0,2158.0,2768.5185,1950.0
2021-07-05,128194,1,25777.0,31110.0,21481.0,25925.0,19365.975
2021-07-05,128772,2,20436.0,25544.0,17030.0,21287.037,17261.0
2021-07-05,132842,1,1990.0,3878.0,1658.0,3231.4815,1689.05
2021-07-05,134200,1,3590.0,3590.0,2992.0,2991.6667,2333.5026
2021-07-05,143226,1,2490.0,3100.0,2075.0,2583.3333,1687.07
2021-07-05,154553,4,18658.0,23322.0,15548.0,19435.1852,15754.5
2021-07-05,154557,3,26658.0,33322.0,22215.0,27768.5185,22509.6
2021-07-05,156474,1,22491.0,36656.0,18742.0,30546.2963,20100.0
2021-07-05,157317,1,4990.0,11100.0,4158.0,9250.0,3516.0
2021-07-05,162101,2,17990.0,31100.0,14992.0,25916.6667,20500.0
2021-07-05,164725,4,23103.0,28878.0,19252.0,24064.8148,18800.0
2021-07-06,106100,13,1591.0,1989.0,1326.0,1657.5,1290.0
2021-07-06,112582,30,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-07-06,128772,2,20436.0,25544.0,17030.0,21287.037,17261.0
2021-07-06,132284,1,24880.0,31100.0,20733.0,25916.6667,21013.94
2021-07-06,134358,2,34991.0,46656.0,29159.0,38880.0,29993.0
2021-07-06,143226,2,2590.0,3100.0,2158.0,2583.3333,1687.07
2021-07-06,154553,9,18658.0,23322.0,15548.0,19435.1852,15754.5
2021-07-06,154557,3,26658.0,33322.0,22215.0,27768.5185,22509.6
2021-07-06,160649,21,16990.0,18878.0,14158.0,15731.4815,8955.4159
2021-07-06,164725,6,23103.0,28878.0,19252.0,24064.8148,18800.0
2021-07-07,103851,1,1190.0,1190.0,992.0,991.6667,773.5026
2021-07-07,106100,5,1591.0,1989.0,1326.0,1657.5,1290.0
2021-07-07,110675,2,3649.0,4054.0,3041.0,3378.7037,1968.0713
2021-07-07,112582,28,21990.0,31100.0,18325.0,25916.6667,18909.0
2021-07-07,122363,1,6690.0,8878.0,5575.0,7398.1481,5416.4
2021-07-07,124455,2,24055.0,27777.0,20045.5,23147.225,17290.975
2021-07-07,125506,6,1390.0,1544.0,1158.0,1287.037,799.6721875000001
2021-07-07,131910,1,9999.0,11110.0,8332.0,9258.3333,6147.5735
2021-07-07,132284,1,24880.0,31100.0,20733.0,25916.6667,21013.94
2021-07-07,134200,1,3590.0,3590.0,2992.0,2991.6667,2333.5026
