stock_date,product_id,total_stock
2021-04-13,103851,499
2021-04-17,131910,213
2021-12-29,131910,11
2021-08-31,103851,806
2021-12-13,161147,346
2021-05-28,107645,502
2021-03-07,133888,133
2021-12-05,134200,701
2021-08-30,134358,64
2021-04-14,133888,55
2021-05-02,125506,741
2021-11-06,162102,1123
2021-03-11,156485,1
2021-09-19,139935,7300
2021-06-12,139935,8023
2021-11-24,139935,5373
2021-07-03,112377,436
2021-07-10,156474,93
2021-09-29,112377,595
2021-02-19,156866,447
2021-11-20,149306,254
2021-10-08,132842,656
2021-04-30,132842,793
2021-10-22,156485,197
2021-05-24,145377,85
2021-09-28,106100,30
2021-04-20,106100,50
2021-01-05,133888,8
2021-01-17,134358,40
2021-08-30,149301,478
2021-01-03,103851,488
2021-07-08,132408,387
2021-12-11,136250,118
2021-02-03,107645,565
2021-11-15,110853,8
2021-10-01,106100,33
2021-02-24,132284,169
2021-11-10,124329,273
2021-07-05,156095,25
2021-07-01,143220,576
2021-07-16,142254,228
2021-05-31,157317,298
2021-05-11,128194,64
2021-12-29,157317,1092
2021-06-11,110675,155
2021-05-09,112377,313
2021-09-14,110675,49
2021-03-21,143220,601
2021-04-01,142254,61
2021-06-03,156095,23
2021-10-31,162102,709
2021-08-14,156866,302
2021-03-20,156485,1
2021-03-22,110675,420
2021-01-28,157316,47
2021-04-26,110853,265
2021-05-22,112376,852
2021-01-25,110853,312
2021-10-30,110853,10
2021-11-20,143220,293
2021-09-25,132408,408
2021-02-04,156866,498
2021-12-19,154553,4
2021-01-28,124329,212
2021-07-12,126707,4
2021-06-14,157316,17
2021-08-19,156474,31
2021-11-10,157318,1263
2021-09-18,134200,625
2021-02-12,157913,718
2021-02-03,131910,596
2021-09-01,124329,313
2021-04-25,157913,440
2021-04-14,156095,101
2021-09-12,161147,350
2021-06-27,157317,198
2021-12-06,121807,117
2021-11-03,128772,328
2021-08-02,145377,49
2021-12-06,125506,608
2021-12-14,163385,201
2021-02-17,143226,6
2021-08-11,163385,137
2021-05-18,156485,42
2021-06-05,106100,1262
2021-01-03,133888,10
2021-12-21,143226,481
2021-12-17,156485,40
2021-02-04,107645,284
2021-06-18,163385,17
2021-05-25,107645,286
2021-05-03,156866,338
2021-01-27,156866,512
2021-11-01,154557,219
2021-02-07,110675,67
2021-08-20,121807,244
2021-12-19,133888,230
2021-07-25,145377,51
2021-07-19,162101,267
2021-09-30,106100,30
2021-03-24,132408,295
2021-01-12,124329,171
2021-12-22,125506,426
2021-10-08,125506,350
2021-09-08,128772,75
2021-11-23,160649,5
2021-08-18,143220,612
2021-07-02,154553,59
2021-08-21,110853,11
2021-12-18,156474,4
2021-10-06,133888,192
2021-09-15,156474,6
2021-10-15,128194,124
2021-04-07,145377,612
2021-11-16,139935,5950
2021-08-22,112376,674
2021-04-12,149301,1673
2021-07-27,157317,210
2021-12-15,161147,369
2021-06-12,156095,23
2021-04-19,134358,93
2021-11-30,156474,4
2021-08-27,125506,427
2021-04-20,162102,1452
2021-07-25,162102,496
2021-11-27,162101,952
2021-07-09,126707,23
2021-12-21,157317,1174
2021-05-05,149301,2251
2021-03-25,149301,1432
2021-10-04,124455,8
2021-11-22,145377,21
2021-08-15,128772,110
2021-06-06,131910,199
2021-05-03,157317,232
2021-07-21,106100,65
2021-11-23,161147,234
2021-01-16,110908,127
2021-03-04,161147,116
2021-09-06,162101,619
2021-04-15,157913,508
2021-09-03,134358,47
2021-07-18,142254,223
2021-12-07,110853,9
2021-05-27,112377,164
2021-10-09,143226,814
2021-05-14,157318,117
2021-09-22,156474,5
2021-09-03,143226,382
2021-03-09,156485,1
2021-01-31,139935,371
2021-03-04,142254,98
2021-12-31,103851,636
2021-09-08,154557,75
2021-05-22,157318,81
2021-08-19,157913,225
2021-07-13,143226,441
2021-08-11,132408,322
2021-12-10,156485,50
2021-12-06,163385,99
2021-05-14,126707,22
2021-08-09,156866,328
2021-08-16,163385,176
2021-04-14,124329,135
2021-07-15,161147,445
2021-04-11,149306,52
2021-05-03,149306,38
2021-04-24,110853,231
2021-05-15,161147,461
2021-02-02,134358,63
2021-02-08,156095,2392
2021-10-26,157913,146
2021-09-06,163385,204
2021-11-05,134358,194
2021-06-19,128194,11
2021-05-27,124455,312
2021-01-17,134200,623
2021-01-25,110908,157
2021-03-15,162102,815
2021-03-05,132408,453
2021-06-29,157913,409
2021-12-27,162101,565
2021-06-13,103851,773
2021-06-06,110675,171
2021-08-13,162101,496
2021-05-24,156474,306
2021-10-08,112377,434
2021-08-22,128194,65
2021-04-03,156474,523
2021-10-27,133888,150
2021-08-21,128772,61
2021-08-22,142254,201
2021-11-16,128772,283
2021-09-27,126707,16
2021-10-04,134358,207
2021-08-15,162101,497
2021-08-26,110908,201
2021-05-23,125506,550
2021-12-07,154553,5
2021-07-10,107645,280
2021-08-04,157913,370
2021-02-02,132408,404
2021-10-18,143226,736
2021-05-06,103851,907
2021-01-03,154557,286
2021-11-13,128194,10
2021-12-06,112377,975
2021-11-28,107645,406
2021-07-15,160649,93
2021-09-11,107645,561
2021-10-14,162102,334
2021-09-18,106100,50
2021-08-24,157316,34
2021-11-15,106100,22
2021-03-10,157316,42
2021-01-25,107645,410
2021-04-04,112377,534
2021-01-22,128194,19
2021-12-21,122363,141
2021-03-27,154557,193
2021-03-12,157318,336
2021-09-16,161147,412
2021-09-10,157318,310
2021-08-24,124455,6
2021-10-03,154553,9
2021-10-30,154553,43
2021-05-01,128194,101
2021-08-05,112376,539
2021-03-16,132408,362
2021-10-24,143226,894
2021-06-16,112377,524
2021-01-12,110853,116
2021-06-05,162102,918
2021-06-10,128772,139
2021-01-31,149301,679
2021-10-04,112437,716
2021-06-08,112582,1093
2021-10-09,107645,416
2021-10-04,121807,250
2021-02-04,156095,2619
2021-10-28,122363,188
2021-11-17,132842,297
2021-10-07,112376,732
2021-03-03,156095,1115
2021-03-20,154553,64
2021-02-02,128772,233
2021-02-22,133888,127
2021-08-16,110675,55
2021-04-07,149301,1221
2021-04-28,106100,1296
2021-12-17,128772,262
2021-03-14,133888,75
2021-01-22,156485,13
2021-02-02,107645,531
2021-07-27,157913,387
2021-07-02,143226,558
2021-11-28,157317,1295
2021-10-18,128194,118
2021-06-28,132408,348
2021-10-25,110853,9
2021-02-25,136250,-17
2021-02-17,156866,448
2021-04-06,142254,70
2021-11-08,156474,4
2021-07-16,110908,237
2021-10-14,142254,175
2021-06-04,125506,481
2021-12-17,154553,4
2021-07-07,164725,57
2021-08-06,110853,11
2021-11-20,154553,5
2021-11-13,154557,185
2021-12-28,177925,1325
2021-08-01,110675,68
2021-05-13,132284,6
2021-04-21,156474,490
2021-07-21,145377,51
2021-12-15,131910,17
2021-11-18,103851,658
2021-06-10,154557,249
2021-09-25,142254,143
2021-07-10,128772,81
2021-02-13,131910,355
2021-03-15,121807,208
2021-01-04,156095,8754
2021-05-18,110675,2246
2021-02-25,128194,143
2021-06-24,132842,582
2021-04-25,134200,557
2021-11-30,110675,466
2021-06-12,128772,133
2021-07-31,143220,761
2021-02-18,149306,142
2021-08-21,162102,203
2021-12-15,110908,49
2021-06-30,163385,9
2021-04-23,132284,63
2021-01-06,132842,116
2021-12-26,124455,6
2021-01-22,139935,2685
2021-12-22,149301,1627
2021-05-31,132284,31
2021-07-11,124329,370
2021-03-29,149306,62
2021-01-09,157316,58
2021-08-20,142254,203
2021-11-02,164725,2
2021-08-20,125506,340
2021-05-24,156866,312
2021-09-24,143226,349
2021-07-04,110675,107
2021-12-14,112582,16
2021-02-19,143226,5
2021-10-30,157318,1224
2021-03-20,112582,3
2021-12-11,163385,207
2021-06-27,139935,7997
2021-11-02,131910,116
2021-09-16,162102,528
2021-10-02,132842,716
2021-06-03,161147,506
2021-11-28,154557,359
2021-10-20,162102,313
2021-04-13,132842,551
2021-02-07,157913,735
2021-01-09,121807,197
2021-11-22,177925,1488
2021-12-08,162101,720
2021-04-07,125506,1079
2021-12-01,103851,616
2021-03-12,112437,2351
2021-11-24,156485,144
2021-03-30,124455,436
2021-08-01,128194,42
2021-09-09,162102,577
2021-01-13,156474,83
2021-09-26,145377,28
2021-05-11,125506,645
2021-01-09,143226,40
2021-03-07,161147,145
2021-07-07,157317,264
2021-03-31,110908,214
2021-01-27,136250,125
2021-03-24,149301,1962
2021-11-26,124329,229
2021-04-19,145377,346
2021-11-26,128194,30
2021-06-23,124329,258
2021-04-07,112437,1164
2021-07-05,134358,115
2021-11-26,131910,42
2021-04-03,149306,60
2021-10-10,110908,280
2021-07-18,139935,6940
2021-09-01,161147,324
2021-06-21,124455,31
2021-08-04,142254,255
2021-12-01,136250,134
2021-09-10,156485,1
2021-02-13,110675,58
2021-02-02,143220,203
2021-11-03,110853,9
2021-10-10,162101,354
2021-01-17,110675,83
2021-04-16,134358,85
2021-11-05,157317,894
2021-03-22,134200,683
2021-09-26,136250,374
2021-11-16,112377,195
2021-06-08,164725,28
2021-07-18,124329,360
2021-11-24,157316,613
2021-06-25,149306,83
2021-07-26,157316,46
2021-02-23,124329,161
2021-03-03,156485,1
2021-10-06,164725,3
2021-01-17,157913,592
2021-04-02,139935,8555
2021-01-27,132284,195
2021-01-27,128772,265
2021-11-13,103851,469
2021-02-26,103851,622
2021-12-04,156866,129
2021-02-01,156474,610
2021-06-18,162102,362
2021-08-04,157318,382
2021-07-14,110675,85
2021-12-21,112376,1233
2021-04-24,162102,1468
2021-09-08,124329,346
2021-03-11,112582,3
2021-12-23,143220,282
2021-07-30,157317,271
2021-08-10,110675,58
2021-07-06,133888,90
2021-05-19,110908,684
2021-08-02,124329,259
2021-05-06,157318,162
2021-08-22,143220,619
2021-01-02,132842,136
2021-09-12,112582,5
2021-12-30,136250,108
2021-04-16,110853,369
2021-12-24,132842,771
2021-09-08,124455,7
2021-10-15,161147,311
2021-05-20,157317,147
2021-04-03,157913,577
2021-03-21,110908,256
2021-01-16,156095,5101
2021-03-11,161147,154
2021-03-08,106100,60
2021-08-18,164725,14
2021-12-16,177925,1254
2021-09-08,164725,12
2021-10-24,125506,397
2021-08-12,103851,372
2021-04-14,149306,40
2021-02-03,112582,4
2021-03-14,128194,39
2021-10-16,143220,481
2021-08-04,149306,34
2021-05-11,157317,195
2021-07-10,132408,385
2021-02-14,156485,3
2021-04-29,125506,756
2021-08-23,154557,90
2021-02-13,112582,3
2021-02-22,143220,423
2021-09-17,157317,209
2021-05-06,112377,337
2021-08-25,154557,100
2021-11-26,106100,21
2021-03-20,156474,722
2021-11-11,103851,524
2021-06-22,112376,864
2021-11-17,110675,832
2021-11-12,110908,99
2021-03-06,132284,119
2021-08-09,103851,411
2021-12-10,134358,232
2021-10-11,112437,601
2021-04-04,154557,161
2021-11-07,157316,606
2021-07-25,156866,350
2021-07-27,143220,344
2021-07-02,125506,482
2021-07-11,157913,434
2021-12-12,112376,1316
2021-08-15,134358,93
2021-01-14,154557,181
2021-08-31,126707,13
2021-11-08,121807,191
2021-01-08,154557,246
2021-12-30,132408,161
2021-01-25,128194,15
2021-01-03,122363,273
2021-10-12,157317,288
2021-12-15,143226,343
2021-09-10,160649,20
2021-12-16,107645,290
2021-11-01,142254,221
2021-04-01,133888,85
2021-03-20,142254,80
2021-06-02,132408,389
2021-11-07,157318,512
2021-04-15,112437,1740
2021-10-14,106100,22
2021-05-16,149301,1910
2021-01-23,132842,83
2021-08-07,161147,392
2021-04-01,121807,111
2021-08-02,107645,880
2021-04-12,112376,1047
2021-07-22,162101,556
2021-10-12,132842,608
2021-12-06,132842,566
2021-04-30,149306,38
2021-10-26,134200,735
2021-09-07,132842,697
2021-05-12,156095,27
2021-11-05,124329,272
2021-11-24,157318,977
2021-03-14,134200,648
2021-11-22,133888,103
2021-03-01,132842,434
2021-08-22,157316,103
2021-06-14,156866,273
2021-02-19,110853,383
2021-02-05,149306,212
2021-06-08,124329,238
2021-09-22,103851,444
2021-11-12,143226,522
2021-10-31,134200,668
2021-05-02,143226,187
2021-07-24,110908,323
2021-10-12,143226,698
2021-09-07,156095,14
2021-07-15,112437,781
2021-11-07,132842,360
2021-05-30,143220,514
2021-12-04,132284,33
2021-07-18,132408,385
2021-03-26,126707,22
2021-01-11,157913,321
2021-03-21,143226,2
2021-07-13,112376,674
2021-03-27,112582,13
2021-05-17,149301,1920
2021-12-07,145377,20
2021-11-18,112582,15
2021-11-22,132408,167
2021-08-08,164725,-3
2021-12-13,162101,733
2021-04-01,161147,98
2021-07-06,157318,378
2021-05-05,134358,171
2021-03-31,139935,9881
2021-04-09,112377,556
2021-07-11,157317,160
2021-07-16,124455,54
2021-02-14,134200,641
2021-01-28,112582,4
2021-11-16,133888,95
2021-12-21,132408,117
2021-03-11,157316,29
2021-02-21,132408,448
2021-01-03,126707,34
2021-07-12,143220,547
2021-06-26,154553,43
2021-10-15,157318,320
2021-08-01,103851,487
2021-06-09,157913,484
2021-09-24,162102,474
2021-01-15,112437,2183
2021-07-07,156485,58
2021-04-15,128194,114
2021-02-06,132284,104
2021-07-18,112437,765
2021-08-02,110853,11
2021-09-15,162101,604
2021-08-06,160649,50
2021-09-14,106100,44
2021-06-19,149306,35
2021-05-19,110675,2243
2021-01-20,143226,17
2021-05-01,103851,874
2021-11-30,107645,326
2021-05-25,110908,548
2021-10-18,131910,190
2021-10-10,112377,382
2021-01-17,133888,21
2021-01-02,156485,17
2021-04-29,110853,213
2021-09-06,154553,16
2021-11-29,133888,145
2021-06-06,142254,150
2021-08-27,107645,566
2021-10-08,131910,235
2021-01-06,131910,239
2021-10-03,134358,211
2021-05-06,112582,379
2021-10-09,157317,144
2021-03-10,106100,59
2021-07-27,149306,61
2021-08-28,133888,109
2021-03-16,149306,81
2021-08-03,154553,125
2021-06-08,143226,251
2021-07-03,162102,295
2021-10-12,107645,355
2021-07-29,124455,18
2021-02-04,157317,132
2021-12-22,126707,583
2021-09-02,134358,54
2021-11-02,126707,45
2021-08-18,160649,36
2021-05-06,110675,310
2021-07-09,124329,376
2021-02-27,110675,53
2021-04-20,156866,57
2021-02-16,134200,643
2021-11-29,156474,4
2021-12-14,156866,110
2021-08-28,134358,67
2021-02-22,128194,153
2021-11-13,162102,695
2021-09-11,128772,158
2021-03-19,161147,149
2021-08-22,132284,23
2021-05-29,128194,27
2021-03-30,126707,24
2021-10-21,156866,181
2021-09-29,132842,600
2021-11-12,134358,191
2021-09-13,128194,21
2021-01-10,156866,1
2021-07-28,110675,70
2021-08-01,110908,313
2021-03-09,134358,27
2021-06-10,121807,147
2021-02-15,112437,1482
2021-04-08,112437,1659
2021-11-15,164725,2
2021-08-10,161147,384
2021-12-08,126707,351
2021-08-31,154557,187
2021-04-15,122363,366
2021-09-25,156485,20
2021-02-19,145377,512
2021-02-11,124455,129
2021-06-06,149301,1259
2021-05-15,132284,5
2021-11-18,177925,1153
2021-04-20,134200,597
2021-12-27,126707,501
2021-07-20,156485,4
2021-06-28,110908,479
2021-03-31,156866,367
2021-12-28,157913,533
2021-09-15,112582,39
2021-08-10,132284,61
2021-05-22,126707,25
2021-12-03,157316,422
2021-08-16,110908,306
2021-10-03,149306,71
2021-05-07,139935,8288
2021-05-09,126707,24
2021-02-04,112437,2377
2021-08-12,154557,150
2021-07-23,103851,634
2021-11-07,125506,353
2021-12-27,103851,716
2021-07-26,112582,139
2021-07-19,156866,32
2021-05-05,157316,68
2021-03-07,149306,113
2021-02-08,143226,9
2021-11-30,128772,302
2021-04-18,134200,581
2021-04-05,121807,98
2021-10-01,112582,31
2021-10-06,162101,464
2021-10-24,110675,936
2021-10-08,164725,2
2021-08-16,157318,411
2021-10-13,143226,693
2021-05-26,112582,1167
2021-05-28,162101,1544
2021-12-25,110853,9
2021-11-04,143220,399
2021-04-04,128772,118
2021-08-08,157317,270
2021-10-22,157913,148
2021-02-28,161147,50
2021-05-30,164725,32
2021-10-08,121807,164
2021-10-05,145377,24
2021-01-21,110908,155
2021-06-15,110908,552
2021-11-28,154553,4
2021-02-02,149301,614
2021-12-03,156095,8
2021-12-12,145377,21
2021-08-29,156485,2
2021-02-04,112376,732
2021-08-14,110908,313
2021-03-12,112377,673
2021-06-28,156866,354
2021-12-04,133888,133
2021-08-15,136250,1077
2021-06-05,156485,0
2021-03-09,125506,1366
2021-12-29,112437,38
2021-07-06,157913,266
2021-01-11,112582,4
2021-11-26,156485,105
2021-03-15,112437,2256
2021-02-22,142254,105
2021-11-02,132408,417
2021-04-13,133888,72
2021-06-26,157913,442
2021-05-29,134200,538
2021-10-05,126707,13
2021-03-03,143220,264
2021-06-03,156485,0
2021-01-25,126707,25
2021-07-15,110675,83
2021-08-26,126707,12
2021-03-21,149301,1384
2021-08-26,157316,53
2021-12-21,156485,30
2021-05-03,157316,76
2021-02-15,157316,7
2021-06-27,149306,82
2021-09-19,112437,378
2021-11-03,145377,21
2021-09-16,149306,59
2021-04-18,124455,46
2021-10-15,143226,749
2021-07-11,154553,46
2021-05-02,110908,690
2021-09-10,134358,5
2021-10-28,133888,147
2021-01-20,156866,503
2021-01-18,156485,13
2021-03-06,157317,266
2021-07-20,162101,569
2021-11-12,145377,22
2021-04-18,124329,127
2021-05-01,112376,987
2021-03-23,156474,676
2021-07-21,139935,7855
2021-01-23,112437,1923
2021-03-26,122363,241
2021-05-05,128772,11
2021-08-25,143226,315
2021-11-18,122363,118
2021-02-04,122363,208
2021-02-11,121807,22
2021-09-30,157316,74
2021-09-27,112437,753
2021-01-13,157316,29
2021-06-09,132842,648
2021-02-19,110675,55
2021-11-21,139935,5684
2021-05-29,107645,493
2021-10-19,121807,214
2021-12-02,156866,130
2021-06-04,134358,141
2021-06-01,112376,708
2021-11-21,110853,8
2021-09-13,112376,772
2021-02-21,132284,173
2021-04-07,154553,2
2021-11-13,143226,515
2021-05-10,132842,788
2021-03-28,110908,210
2021-09-22,124455,8
2021-01-24,128194,5
2021-12-14,124329,680
2021-06-15,149306,35
2021-05-04,128772,12
2021-09-07,157913,203
2021-06-24,145377,60
2021-03-31,132284,9
2021-02-08,132408,449
2021-09-18,112582,31
2021-10-05,112377,502
2021-11-22,128194,55
2021-03-31,149301,1899
2021-10-06,110853,10
2021-12-01,163385,122
2021-11-29,145377,20
2021-11-25,162101,986
2021-07-17,132284,101
2021-01-14,125506,744
2021-09-28,156866,209
2021-04-21,112376,892
2021-09-16,143220,380
2021-10-28,163385,443
2021-08-03,139935,6765
2021-05-21,124455,333
2021-07-24,142254,278
2021-03-06,110853,478
2021-10-28,103851,533
2021-12-16,126707,627
2021-04-16,122363,365
2021-02-03,157318,158
2021-11-13,112582,15
2021-09-24,157316,59
2021-03-13,157316,219
2021-09-28,124455,8
2021-09-21,156485,30
2021-06-04,112377,145
2021-08-12,131910,67
2021-12-21,157913,558
2021-03-19,132842,562
2021-11-07,157913,438
2021-04-19,106100,50
2021-05-19,149306,35
2021-04-30,128194,96
2021-08-21,112437,596
2021-06-25,121807,128
2021-04-20,128194,105
2021-02-05,156485,3
2021-06-19,112582,966
2021-10-13,110908,288
2021-10-01,164725,3
2021-10-27,139935,6558
2021-02-16,139935,682
2021-01-22,157318,183
2021-02-12,133888,136
2021-09-29,112437,714
2021-06-12,145377,67
2021-11-02,156866,15
2021-08-19,134358,62
2021-02-26,126707,25
2021-03-31,142254,65
2021-08-15,154553,49
2021-06-22,139935,8011
2021-09-25,106100,40
2021-06-29,126707,22
2021-03-13,149306,83
2021-03-29,125506,1154
2021-04-23,156866,38
2021-01-22,122363,205
2021-11-10,143220,394
2021-05-17,161147,226
2021-08-09,112377,322
2021-12-03,133888,134
2021-09-24,106100,41
2021-10-06,160649,11
2021-06-18,157316,14
2021-01-29,139935,734
2021-03-08,143226,1
2021-11-06,126707,42
2021-12-16,162101,695
2021-07-27,132842,483
2021-08-21,156866,268
2021-01-11,110908,216
2021-06-12,156474,266
2021-06-27,110675,112
2021-11-09,131910,93
2021-02-01,133888,86
2021-06-19,106100,1204
2021-11-09,142254,372
2021-11-23,157317,949
2021-12-15,103851,1024
2021-03-26,134200,612
2021-10-22,143226,915
2021-01-26,110908,162
2021-06-24,156474,136
2021-01-24,157317,66
2021-01-25,112376,785
2021-06-09,156095,22
2021-10-26,157317,279
2021-12-26,162101,606
2021-08-05,142254,252
2021-03-24,157316,104
2021-11-12,126707,385
2021-12-10,156474,4
2021-07-25,143226,280
2021-04-21,143226,721
2021-10-24,106100,24
2021-10-07,160649,10
2021-11-02,124329,285
2021-02-17,110853,420
2021-09-10,162102,558
2021-07-21,112377,476
2021-12-27,132842,640
2021-09-30,124455,7
2021-11-02,110675,906
2021-01-08,132408,285
2021-05-31,112377,151
2021-06-12,156866,279
2021-06-29,160649,77
2021-02-26,142254,86
2021-04-24,125506,806
2021-05-09,110853,157
2021-02-27,154553,45
2021-08-17,112377,506
2021-02-05,132284,124
2021-11-26,132284,71
2021-04-23,110675,348
2021-02-03,134200,584
2021-05-14,132408,291
2021-03-20,157913,574
2021-10-06,139935,7170
2021-04-04,110908,208
2021-09-14,139935,7412
2021-10-09,126707,13
2021-01-16,145377,334
2021-05-31,112582,1131
2021-07-06,149306,78
2021-02-22,112376,445
2021-06-07,112376,773
2021-07-13,124455,66
2021-05-12,124455,4
2021-09-08,156866,189
2021-07-26,132284,48
2021-08-10,156866,319
2021-03-30,149306,65
2021-01-23,132408,268
2021-11-14,157913,429
2021-06-17,143226,222
2021-10-10,106100,25
2021-06-10,107645,517
2021-09-03,121807,200
2021-06-16,156095,27
2021-02-01,154553,7
2021-01-29,143226,12
2021-06-19,122363,301
2021-04-17,145377,387
2021-02-07,134358,44
2021-01-05,125506,758
2021-06-18,125506,601
2021-12-04,161147,214
2021-02-09,124329,179
2021-04-11,107645,445
2021-03-25,128772,170
2021-09-02,106100,34
2021-03-23,124455,316
2021-06-18,154553,76
2021-06-08,112377,310
2021-02-11,157318,173
2021-03-22,110853,215
2021-05-03,128194,99
2021-08-26,149306,41
2021-09-03,145377,23
2021-07-16,143220,545
2021-02-18,161147,6
2021-07-05,110853,12
2021-04-24,107645,409
2021-01-02,136250,248
2021-09-05,156485,36
2021-01-30,112377,813
2021-10-18,132284,85
2021-03-21,112582,3
2021-07-28,149306,61
2021-10-18,157318,300
2021-04-07,162101,174
2021-06-12,132284,146
2021-03-25,110853,186
2021-03-21,136250,141
2021-04-15,112582,223
2021-11-25,154553,5
2021-03-20,157318,210
2021-01-19,125506,713
2021-09-26,112437,480
2021-02-08,125506,694
2021-03-04,112582,4
2021-06-14,162102,614
2021-04-14,162101,1408
2021-06-11,122363,327
2021-10-14,124329,293
2021-09-11,154557,219
2021-07-17,110853,12
2021-08-25,157316,33
2021-01-20,110908,155
2021-09-07,162101,586
2021-10-18,163385,340
2021-12-21,139935,4271
2021-07-13,132408,384
2021-04-20,112377,423
2021-05-17,132408,291
2021-12-29,124329,493
2021-08-10,126707,13
2021-11-30,124329,225
2021-05-20,154553,33
2021-08-16,126707,13
2021-11-23,164725,2
2021-05-31,107645,678
2021-07-25,142254,280
2021-08-08,128772,73
2021-06-07,132408,404
2021-04-02,112437,1147
2021-01-08,110853,182
2021-09-05,122363,227
2021-10-30,136250,173
2021-11-04,134358,197
2021-06-04,126707,22
2021-12-26,107645,234
2021-12-24,160649,4
2021-05-29,112376,705
2021-07-26,154557,77
2021-10-29,149306,46
2021-06-20,132842,538
2021-09-12,121807,186
2021-10-30,143226,816
2021-07-06,121807,258
2021-10-12,110853,9
2021-10-15,132284,84
2021-02-26,157318,439
2021-04-01,128772,129
2021-12-02,106100,21
2021-03-15,133888,162
2021-10-24,139935,6626
2021-10-02,110675,34
2021-06-15,149301,1057
2021-02-25,154553,52
2021-12-04,142254,296
2021-05-05,128194,86
2021-06-24,162101,439
2021-03-25,143220,496
2021-11-29,124455,7
2021-11-16,163385,388
2021-09-30,121807,268
2021-03-22,122363,273
2021-08-21,112376,676
2021-11-20,106100,21
2021-10-20,131910,176
2021-11-11,132842,344
2021-03-14,112377,671
2021-10-05,156095,7
2021-06-15,128772,114
2021-05-23,156474,298
2021-05-16,124455,36
2021-07-13,162101,271
2021-04-01,124455,433
2021-11-07,110853,9
2021-07-21,157913,374
2021-10-02,143220,601
2021-07-21,162101,563
2021-11-16,136250,146
2021-09-15,157317,184
2021-01-25,156474,273
2021-07-05,110908,454
2021-08-25,133888,131
2021-10-25,110675,941
2021-02-14,149301,580
2021-12-04,157913,595
2021-03-29,132408,279
2021-12-13,149301,1212
2021-05-02,112437,714
2021-10-19,134200,760
2021-01-25,103851,490
2021-01-08,107645,358
2021-12-28,154557,507
2021-12-31,156485,18
2021-07-12,134200,685
2021-11-01,156866,162
2021-01-13,149306,55
2021-12-06,149306,456
2021-02-05,149301,636
2021-10-31,124329,284
2021-12-05,107645,313
2021-03-29,132284,17
2021-02-13,124329,173
2021-07-17,106100,82
2021-05-26,134200,557
2021-09-28,110853,11
2021-02-24,110853,213
2021-11-26,160649,5
2021-09-17,156866,17
2021-01-22,107645,441
2021-02-22,124455,114
2021-06-18,161147,415
2021-12-27,157317,1132
2021-10-24,124329,282
2021-05-06,107645,352
2021-01-23,112582,5
2021-07-30,156095,14
2021-01-17,142254,70
2021-02-16,131910,341
2021-10-01,110675,34
2021-04-10,157318,307
2021-08-31,112377,640
2021-06-12,126707,24
2021-03-03,126707,25
2021-06-04,162102,1358
2021-09-19,134200,621
2021-12-26,136250,109
2021-11-23,128194,53
2021-08-25,110853,11
2021-01-26,134200,576
2021-07-13,157316,5
2021-05-30,145377,82
2021-11-09,112377,258
2021-02-26,132408,442
2021-12-06,134200,713
2021-04-13,106100,53
2021-12-26,112377,649
2021-09-08,132284,59
2021-02-10,131910,314
2021-05-16,156095,24
2021-02-18,143220,198
2021-07-21,136250,875
2021-10-25,131910,144
2021-10-07,122363,213
2021-08-18,143226,457
2021-11-04,106100,23
2021-06-07,128194,5
2021-08-02,143220,400
2021-07-12,156866,356
2021-08-26,110853,11
2021-07-30,156474,109
2021-05-14,133888,49
2021-10-30,110908,186
2021-06-07,112582,1099
2021-07-14,124329,369
2021-09-23,162102,480
2021-04-18,112582,84
2021-12-19,156474,4
2021-10-11,121807,187
2021-11-12,156485,348
2021-09-18,132408,423
2021-05-30,122363,323
2021-02-27,156474,746
2021-06-26,110908,482
2021-10-26,132284,38
2021-06-29,154553,74
2021-10-24,126707,9
2021-07-09,121807,156
2021-07-21,126707,24
2021-06-27,122363,292
2021-07-24,107645,250
2021-05-30,110675,202
2021-07-01,156095,22
2021-03-06,156485,1
2021-10-16,143226,741
2021-05-01,125506,741
2021-09-18,125506,481
2021-12-18,122363,139
2021-07-27,154553,37
2021-04-04,112376,1031
2021-03-13,112437,2346
2021-10-14,124455,8
2021-01-13,112582,3
2021-05-24,149301,918
2021-02-05,124329,211
2021-02-04,134200,582
2021-09-06,134200,665
2021-03-26,136250,117
2021-01-16,154553,25
2021-07-21,143220,514
2021-05-05,110853,193
2021-08-10,156485,2
2021-09-29,110675,40
2021-11-08,162101,821
2021-09-21,122363,212
2021-04-28,154557,27
2021-08-30,133888,115
2021-04-09,106100,53
2021-12-02,149301,412
2021-06-03,143226,353
2021-10-29,110675,925
2021-04-18,132842,689
2021-03-31,110675,425
2021-11-05,128772,318
2021-06-01,103851,747
2021-07-03,132842,885
2021-05-03,149301,2259
2021-05-17,156474,315
2021-03-13,128772,251
2021-12-12,128772,281
2021-05-25,154553,49
2021-06-13,110675,152
2021-12-30,142254,10
2021-06-28,134200,617
2021-05-02,163385,43
2021-12-21,126707,589
2021-05-28,121807,168
2021-07-11,154557,126
2021-10-24,136250,217
2021-05-04,156485,42
2021-11-25,124455,7
2021-09-18,156866,178
2021-07-21,125506,538
2021-03-04,149306,146
2021-09-29,103851,353
2021-02-23,149301,2088
2021-11-03,156485,367
2021-10-20,110853,8
2021-09-09,124329,360
2021-06-30,133888,84
2021-03-02,142254,98
