comp_date,seller_id,product_id,price
2021-06-18,41,162101,25457
2021-06-18,48,162101,17990
2021-06-18,180,162101,26999
2021-06-18,407,162101,29990
2021-06-18,24,162102,20990
2021-06-18,26,162102,20990
2021-06-18,41,162102,27390
2021-06-18,48,162102,20990
2021-06-18,180,162102,29999
2021-06-18,407,162102,30990
2021-06-18,24,157316,4090
2021-06-18,24,157317,4990
2021-06-18,26,157317,4990
2021-06-18,48,157317,4990
2021-06-18,24,139935,1499
2021-06-18,26,139935,1499
2021-06-18,48,139935,1499
2021-06-18,24,157913,5990
2021-06-18,41,157913,4211
2021-06-18,23,161147,4499
2021-06-18,24,161147,3999
2021-06-18,26,161147,2990
2021-06-18,48,161147,2990
2021-06-18,180,161147,3599
2021-06-18,188,161147,4490
2021-06-18,407,161147,4499
2021-06-18,23,125506,1299
2021-06-18,24,125506,1390
2021-06-18,26,125506,1390
2021-06-18,48,125506,1390
2021-06-18,24,112377,1050
2021-06-18,26,112377,1050
2021-06-18,48,112377,1050
2021-06-18,180,112377,899
2021-06-18,24,163385,59999
2021-06-18,26,163385,59999
2021-06-18,48,163385,59999
2021-06-18,24,164725,21657
2021-06-18,26,164725,23103
2021-06-18,26,164725,25990
2021-06-18,48,164725,23103
2021-06-19,23,112437,7199
2021-06-19,24,112437,7999
2021-06-19,26,112437,8499
2021-06-19,41,112437,7025
2021-06-19,48,112437,8499
2021-06-19,180,112437,6925
2021-06-19,188,112437,6990
2021-06-19,407,112437,6699
2021-06-19,23,110675,3599
2021-06-19,24,110675,2490
2021-06-19,41,110675,3188
2021-06-19,180,110675,2757
2021-06-19,188,110675,3190
2021-06-19,407,110675,2990
2021-06-19,490,110675,3649
2021-06-19,23,103851,1190
2021-06-19,24,103851,1190
2021-06-19,26,103851,1190
2021-06-19,41,103851,1316
2021-06-19,48,103851,1190
2021-06-19,180,103851,1090
2021-06-19,188,103851,1190
2021-06-19,407,103851,1090
2021-06-19,490,103851,1190
2021-06-19,23,107645,1999
2021-06-19,24,107645,1990
2021-06-19,26,107645,1990
2021-06-19,41,107645,1719
2021-06-19,41,107645,1769
2021-06-19,48,107645,1990
2021-06-19,180,107645,1891
2021-06-19,188,107645,1990
2021-06-19,407,107645,1638
2021-06-19,490,107645,1990
2021-06-19,23,110853,5499
2021-06-19,24,110853,3990
2021-06-19,188,110853,5490
2021-06-19,24,112582,21990
2021-06-19,26,112582,24880
2021-06-19,41,112582,23189
2021-06-19,48,112582,24880
2021-06-19,490,112582,26990
2021-06-19,23,122363,7499
2021-06-19,24,122363,6658
2021-06-19,26,122363,7990
2021-06-19,41,122363,6768
2021-06-19,48,122363,7990
2021-06-19,180,122363,7104
2021-06-19,407,122363,6990
2021-06-19,490,122363,7990
2021-06-19,23,124455,24999
2021-06-19,24,124455,25999
2021-06-19,26,124455,25999
2021-06-19,41,124455,21627
2021-06-19,48,124455,25999
2021-06-19,180,124455,23210
2021-06-19,188,124455,24989
2021-06-19,490,124455,24999
2021-06-19,24,126707,4499
2021-06-19,23,124329,3199
2021-06-19,24,124329,2590
2021-06-19,188,124329,2990
2021-06-19,490,124329,3999
2021-06-19,23,128194,27999
2021-06-19,24,128194,28999
2021-06-19,26,128194,28999
2021-06-19,41,128194,24077
2021-06-19,48,128194,28999
2021-06-19,180,128194,25830
2021-06-19,407,128194,24990
2021-06-19,490,128194,27999
2021-06-19,23,156095,3999
2021-06-19,180,156095,4999
2021-06-19,23,128772,21999
2021-06-19,24,128772,20436
2021-06-19,26,128772,22990
2021-06-19,41,128772,20933
2021-06-19,48,128772,22990
2021-06-19,180,128772,23749
2021-06-19,407,128772,21590
2021-06-19,490,128772,22990
2021-06-19,24,134358,41990
2021-06-19,26,134358,41990
2021-06-19,48,134358,41990
2021-06-19,188,134358,39990
2021-06-19,23,132284,29990
2021-06-19,24,132284,24880
2021-06-19,26,132284,27990
2021-06-19,41,132284,25631
2021-06-19,48,132284,27990
2021-06-19,180,132284,28499
2021-06-19,407,132284,25990
2021-06-19,490,132284,27990
2021-06-19,23,132842,2490
2021-06-19,24,132842,2490
2021-06-19,26,132842,2490
2021-06-19,41,132842,2330
2021-06-19,48,132842,2490
2021-06-19,180,132842,2366
2021-06-19,407,132842,2107
2021-06-19,490,132842,2490
2021-06-19,24,132408,10990
2021-06-19,26,132408,15490
2021-06-19,48,132408,15490
2021-06-19,24,133888,4620
2021-06-19,26,133888,4990
2021-06-19,48,133888,4990
2021-06-19,24,142254,4490
2021-06-19,26,142254,6890
2021-06-19,41,142254,5679
2021-06-19,48,142254,6890
2021-06-19,180,142254,4731
2021-06-19,188,142254,4890
2021-06-19,407,142254,4889
2021-06-19,23,112376,999
2021-06-19,24,112376,390
2021-06-19,26,112376,339
2021-06-19,48,112376,339
2021-06-19,188,112376,990
2021-06-19,24,110908,5546
2021-06-19,26,110908,5990
2021-06-19,48,110908,5990
2021-06-19,407,110908,4990
2021-06-19,490,110908,5990
2021-06-19,23,121807,1499
2021-06-19,24,121807,1490
2021-06-19,26,121807,1490
2021-06-19,48,121807,1490
2021-06-19,180,121807,1416
2021-06-19,188,121807,1490
2021-06-19,23,143226,2490
2021-06-19,24,143226,2590
2021-06-19,26,143226,2590
2021-06-19,41,143226,2593
2021-06-19,48,143226,2590
2021-06-19,180,143226,2399
2021-06-19,188,143226,2490
2021-06-19,407,143226,2077
2021-06-19,490,143226,2490
2021-06-19,24,145377,1890
2021-06-19,24,149301,14990
2021-06-19,26,149301,14990
2021-06-19,26,149301,19990
2021-06-19,41,149301,18169
2021-06-19,48,149301,19990
2021-06-19,180,149301,19499
2021-06-19,407,149301,23990
2021-06-19,23,149306,20499
2021-06-19,24,149306,16490
2021-06-19,26,149306,16490
2021-06-19,41,149306,16590
2021-06-19,48,149306,21890
2021-06-19,180,149306,17732
2021-06-19,188,149306,24998
2021-06-19,23,154557,28999
2021-06-19,24,154557,26658
2021-06-19,26,154557,29990
2021-06-19,41,154557,27327
2021-06-19,48,154557,29990
2021-06-19,180,154557,30399
2021-06-19,407,154557,28190
2021-06-19,490,154557,29990
2021-06-19,23,154553,20999
2021-06-19,24,154553,18658
2021-06-19,26,154553,20990
2021-06-19,41,154553,19685
2021-06-19,48,154553,20990
2021-06-19,180,154553,21849
2021-06-19,407,154553,19990
2021-06-19,490,154553,20990
2021-06-19,24,156485,56944
2021-06-19,24,156485,64990
2021-06-19,26,156485,56485
2021-06-19,41,156485,56300
2021-06-19,48,156485,56485
2021-06-19,180,156485,56200
2021-06-19,188,156485,57990
2021-06-19,24,156866,36490
2021-06-19,26,156866,29985
2021-06-19,48,156866,29985
2021-06-19,24,156474,24990
2021-06-19,26,156474,32990
2021-06-19,41,156474,27377
2021-06-19,41,156474,27654
2021-06-19,48,156474,32990
2021-06-19,180,156474,27114
2021-06-19,188,156474,28990
2021-06-19,24,162101,17990
2021-06-19,26,162101,17990
2021-06-19,26,162101,27990
2021-06-19,41,162101,25457
2021-06-19,48,162101,27990
2021-06-19,180,162101,26999
2021-06-19,407,162101,29990
2021-06-19,24,162102,20990
2021-06-19,26,162102,20990
2021-06-19,41,162102,27390
2021-06-19,48,162102,20990
2021-06-19,180,162102,29999
2021-06-19,407,162102,30990
2021-06-19,24,157316,4090
2021-06-19,24,157317,4990
2021-06-19,26,157317,4990
2021-06-19,48,157317,4990
2021-06-19,24,139935,1499
2021-06-19,26,139935,1499
2021-06-19,48,139935,1499
2021-06-19,24,157913,5990
2021-06-19,41,157913,4211
2021-06-19,23,161147,4499
2021-06-19,24,161147,3999
2021-06-19,26,161147,2990
2021-06-19,48,161147,2990
2021-06-19,180,161147,3599
2021-06-19,188,161147,4490
2021-06-19,407,161147,4499
2021-06-19,23,125506,1299
2021-06-19,24,125506,1390
2021-06-19,26,125506,1390
2021-06-19,48,125506,1390
2021-06-19,24,112377,1050
2021-06-19,26,112377,1050
2021-06-19,48,112377,1050
2021-06-19,180,112377,899
2021-06-19,24,163385,59999
2021-06-19,26,163385,59999
2021-06-19,48,163385,59999
2021-06-19,24,164725,21657
2021-06-19,26,164725,23103
2021-06-19,48,164725,23103
2021-06-20,23,112437,7199
2021-06-20,24,112437,7999
2021-06-20,26,112437,8499
2021-06-20,41,112437,7025
2021-06-20,48,112437,8499
2021-06-20,180,112437,6925
2021-06-20,188,112437,6990
2021-06-20,407,112437,6699
2021-06-20,23,110675,3599
2021-06-20,24,110675,2490
2021-06-20,41,110675,3188
2021-06-20,180,110675,2757
2021-06-20,188,110675,3190
2021-06-20,407,110675,2990
2021-06-20,490,110675,3649
2021-06-20,23,103851,1190
2021-06-20,24,103851,1190
2021-06-20,26,103851,1190
2021-06-20,41,103851,1316
2021-06-20,48,103851,1190
2021-06-20,180,103851,1090
2021-06-20,188,103851,1190
2021-06-20,407,103851,1090
2021-06-20,490,103851,1190
2021-06-20,23,107645,1999
2021-06-20,24,107645,1990
2021-06-20,26,107645,1990
2021-06-20,41,107645,1719
2021-06-20,48,107645,1990
2021-06-20,180,107645,1891
2021-06-20,188,107645,1990
2021-06-20,407,107645,1638
2021-06-20,490,107645,1990
2021-06-20,23,110853,5499
2021-06-20,24,110853,3990
2021-06-20,188,110853,5490
2021-06-20,24,112582,21990
2021-06-20,26,112582,24880
2021-06-20,41,112582,23189
2021-06-20,41,112582,23421
2021-06-20,48,112582,24880
2021-06-20,490,112582,26990
2021-06-20,23,122363,7499
2021-06-20,24,122363,6658
2021-06-20,26,122363,7990
2021-06-20,41,122363,6768
2021-06-20,48,122363,7990
2021-06-20,180,122363,7104
2021-06-20,407,122363,6990
2021-06-20,490,122363,7990
2021-06-20,23,124455,24999
2021-06-20,24,124455,25999
2021-06-20,26,124455,25999
2021-06-20,41,124455,21627
2021-06-20,48,124455,25999
2021-06-20,180,124455,23210
2021-06-20,188,124455,24989
2021-06-20,490,124455,24999
2021-06-20,24,126707,4499
2021-06-20,23,124329,3199
2021-06-20,24,124329,2590
2021-06-20,188,124329,2990
2021-06-20,490,124329,3999
2021-06-20,23,128194,27999
2021-06-20,24,128194,28999
2021-06-20,26,128194,28999
2021-06-20,41,128194,24077
2021-06-20,48,128194,28999
2021-06-20,180,128194,25830
2021-06-20,407,128194,24990
2021-06-20,490,128194,27999
2021-06-20,23,156095,3999
2021-06-20,180,156095,4999
2021-06-20,23,128772,21999
2021-06-20,24,128772,20436
2021-06-20,26,128772,22990
2021-06-20,41,128772,20933
2021-06-20,48,128772,22990
2021-06-20,180,128772,23749
2021-06-20,407,128772,21590
2021-06-20,490,128772,22990
2021-06-20,24,134358,41990
2021-06-20,26,134358,41990
2021-06-20,48,134358,41990
2021-06-20,188,134358,39990
2021-06-20,23,132284,29990
2021-06-20,24,132284,24880
2021-06-20,26,132284,27990
2021-06-20,41,132284,25631
2021-06-20,48,132284,27990
2021-06-20,180,132284,28499
2021-06-20,407,132284,25990
2021-06-20,490,132284,27990
2021-06-20,23,132842,2490
2021-06-20,24,132842,2490
2021-06-20,26,132842,2490
2021-06-20,41,132842,2330
2021-06-20,48,132842,2490
2021-06-20,180,132842,2366
2021-06-20,407,132842,2107
2021-06-20,490,132842,2490
2021-06-20,24,132408,10990
2021-06-20,26,132408,15490
2021-06-20,48,132408,15490
2021-06-20,24,133888,4620
2021-06-20,26,133888,4990
2021-06-20,48,133888,4990
2021-06-20,24,142254,4490
2021-06-20,26,142254,6890
2021-06-20,41,142254,5679
2021-06-20,48,142254,6890
2021-06-20,180,142254,4731
2021-06-20,188,142254,4890
2021-06-20,407,142254,4889
2021-06-20,23,112376,999
2021-06-20,24,112376,390
2021-06-20,26,112376,339
2021-06-20,48,112376,339
2021-06-20,188,112376,990
2021-06-20,24,110908,5546
2021-06-20,26,110908,5990
2021-06-20,48,110908,5990
2021-06-20,407,110908,4990
2021-06-20,490,110908,5990
2021-06-20,23,121807,1499
2021-06-20,24,121807,1490
2021-06-20,26,121807,1490
2021-06-20,48,121807,1490
2021-06-20,180,121807,1416
2021-06-20,188,121807,1490
2021-06-20,23,143226,2490
2021-06-20,24,143226,2590
2021-06-20,26,143226,2590
2021-06-20,41,143226,2593
2021-06-20,48,143226,2590
2021-06-20,180,143226,2399
2021-06-20,188,143226,2490
2021-06-20,407,143226,2077
2021-06-20,490,143226,2490
2021-06-20,24,145377,1890
2021-06-20,24,149301,14990
2021-06-20,26,149301,19990
2021-06-20,41,149301,18169
2021-06-20,48,149301,19990
2021-06-20,180,149301,19499
2021-06-20,407,149301,23990
2021-06-20,23,149306,20499
2021-06-20,24,149306,16490
2021-06-20,26,149306,16490
2021-06-20,41,149306,16590
2021-06-20,48,149306,21890
2021-06-20,180,149306,17732
2021-06-20,188,149306,24998
2021-06-20,23,154557,28999
2021-06-20,24,154557,26658
2021-06-20,26,154557,29990
2021-06-20,41,154557,27327
2021-06-20,48,154557,29990
2021-06-20,180,154557,30399
2021-06-20,407,154557,28190
2021-06-20,490,154557,29990
2021-06-20,23,154553,20999
2021-06-20,24,154553,18658
2021-06-20,26,154553,20990
2021-06-20,41,154553,19685
2021-06-20,48,154553,20990
2021-06-20,180,154553,21849
2021-06-20,407,154553,19990
2021-06-20,490,154553,20990
2021-06-20,24,156485,64990
2021-06-20,26,156485,56485
2021-06-20,26,156485,64990
2021-06-20,41,156485,56300
2021-06-20,48,156485,56485
2021-06-20,48,156485,64990
2021-06-20,180,156485,56200
2021-06-20,188,156485,57990
2021-06-20,24,156866,36490
2021-06-20,26,156866,29985
2021-06-20,26,156866,36490
2021-06-20,48,156866,29985
2021-06-20,48,156866,36490
2021-06-20,24,156474,24990
2021-06-20,26,156474,32990
2021-06-20,41,156474,27103
2021-06-20,41,156474,27377
2021-06-20,48,156474,32990
2021-06-20,180,156474,27114
2021-06-20,188,156474,28990
2021-06-20,24,162101,17990
2021-06-20,24,162101,24990
2021-06-20,26,162101,27990
2021-06-20,41,162101,25457
2021-06-20,48,162101,27990
2021-06-20,180,162101,26999
2021-06-20,407,162101,29990
2021-06-20,24,162102,20990
2021-06-20,24,162102,29990
2021-06-20,26,162102,20990
2021-06-20,41,162102,27390
2021-06-20,48,162102,20990
2021-06-20,180,162102,29999
2021-06-20,407,162102,30990
2021-06-20,24,157316,4090
2021-06-20,24,157317,4990
2021-06-20,26,157317,4990
2021-06-20,48,157317,4990
2021-06-20,24,139935,1499
2021-06-20,26,139935,1499
2021-06-20,48,139935,1499
2021-06-20,24,157913,5990
2021-06-20,41,157913,4211
2021-06-20,23,161147,4499
2021-06-20,24,161147,3999
2021-06-20,26,161147,2990
2021-06-20,48,161147,2990
2021-06-20,180,161147,3599
2021-06-20,188,161147,4490
2021-06-20,407,161147,4499
2021-06-20,23,125506,1299
2021-06-20,24,125506,1390
2021-06-20,26,125506,1390
2021-06-20,48,125506,1390
2021-06-20,24,112377,1050
2021-06-20,26,112377,1050
2021-06-20,48,112377,1050
2021-06-20,180,112377,899
2021-06-20,24,163385,59999
2021-06-20,48,163385,59999
2021-06-20,24,164725,21657
2021-06-20,26,164725,23103
2021-06-20,48,164725,23103
2021-06-21,23,112437,7199
2021-06-21,24,112437,7999
2021-06-21,26,112437,8499
2021-06-21,41,112437,7025
2021-06-21,48,112437,8499
2021-06-21,180,112437,6925
2021-06-21,188,112437,6990
2021-06-21,407,112437,6699
2021-06-21,23,110675,3599
2021-06-21,24,110675,2490
2021-06-21,26,110675,2990
2021-06-21,41,110675,3188
2021-06-21,180,110675,2757
2021-06-21,188,110675,3190
2021-06-21,407,110675,2990
2021-06-21,490,110675,3649
2021-06-21,23,103851,1190
2021-06-21,24,103851,952
2021-06-21,24,103851,1190
2021-06-21,26,103851,1190
2021-06-21,41,103851,1316
2021-06-21,48,103851,1190
2021-06-21,180,103851,1000
2021-06-21,180,103851,1090
2021-06-21,188,103851,1190
2021-06-21,407,103851,1090
2021-06-21,490,103851,1190
2021-06-21,23,107645,1999
2021-06-21,24,107645,1990
2021-06-21,26,107645,1990
2021-06-21,41,107645,1719
2021-06-21,48,107645,1990
2021-06-21,180,107645,1891
2021-06-21,180,107645,1899
2021-06-21,188,107645,1990
2021-06-21,407,107645,1638
2021-06-21,490,107645,1990
2021-06-21,23,110853,5499
2021-06-21,24,110853,3990
2021-06-21,188,110853,5490
2021-06-21,24,112582,21990
2021-06-21,26,112582,24880
2021-06-21,41,112582,23421
2021-06-21,41,112582,23656
2021-06-21,48,112582,24880
2021-06-21,490,112582,26990
2021-06-21,23,122363,7499
2021-06-21,24,122363,6658
2021-06-21,24,122363,7102
2021-06-21,26,122363,7990
2021-06-21,41,122363,6768
2021-06-21,48,122363,7990
2021-06-21,180,122363,7104
2021-06-21,407,122363,6990
2021-06-21,490,122363,7990
2021-06-21,23,124455,24999
2021-06-21,24,124455,23111
2021-06-21,24,124455,25999
2021-06-21,26,124455,25999
2021-06-21,41,124455,21627
2021-06-21,48,124455,25999
2021-06-21,180,124455,23210
2021-06-21,188,124455,24989
2021-06-21,490,124455,24999
2021-06-21,24,126707,3999
2021-06-21,24,126707,4499
2021-06-21,23,124329,3199
2021-06-21,24,124329,2590
2021-06-21,26,124329,2990
2021-06-21,188,124329,2990
2021-06-21,490,124329,3999
2021-06-21,23,128194,27999
2021-06-21,24,128194,25777
2021-06-21,24,128194,28999
2021-06-21,26,128194,28999
2021-06-21,41,128194,24077
2021-06-21,48,128194,28999
2021-06-21,180,128194,25830
2021-06-21,407,128194,24990
2021-06-21,490,128194,27999
2021-06-21,23,156095,3999
2021-06-21,180,156095,4999
2021-06-21,23,128772,21999
2021-06-21,24,128772,20436
2021-06-21,26,128772,22990
2021-06-21,41,128772,20845
2021-06-21,41,128772,20933
2021-06-21,48,128772,22990
2021-06-21,180,128772,23749
2021-06-21,407,128772,21590
2021-06-21,490,128772,22990
2021-06-21,24,134358,37325
2021-06-21,24,134358,41990
2021-06-21,26,134358,41990
2021-06-21,48,134358,41990
2021-06-21,188,134358,39990
2021-06-21,23,132284,29990
2021-06-21,24,132284,24880
2021-06-21,26,132284,27990
2021-06-21,41,132284,25631
2021-06-21,48,132284,27990
2021-06-21,180,132284,28499
2021-06-21,407,132284,25990
2021-06-21,490,132284,27990
2021-06-21,23,132842,2490
2021-06-21,24,132842,2490
2021-06-21,26,132842,2490
2021-06-21,41,132842,2330
2021-06-21,48,132842,2490
2021-06-21,180,132842,2366
2021-06-21,407,132842,2107
2021-06-21,490,132842,2490
2021-06-21,24,132408,10990
2021-06-21,26,132408,15490
2021-06-21,48,132408,15490
2021-06-21,24,133888,4620
2021-06-21,26,133888,4990
2021-06-21,48,133888,4990
2021-06-21,24,142254,4490
2021-06-21,24,142254,6125
2021-06-21,26,142254,6890
2021-06-21,41,142254,5679
2021-06-21,48,142254,6890
2021-06-21,180,142254,4731
2021-06-21,180,142254,5990
2021-06-21,188,142254,4890
2021-06-21,407,142254,4889
2021-06-21,23,112376,999
2021-06-21,24,112376,390
2021-06-21,26,112376,339
2021-06-21,48,112376,339
2021-06-21,188,112376,990
2021-06-21,24,110908,5546
2021-06-21,26,110908,5990
2021-06-21,48,110908,5990
2021-06-21,407,110908,4990
2021-06-21,490,110908,5990
2021-06-21,23,121807,1499
2021-06-21,24,121807,1192
2021-06-21,24,121807,1490
2021-06-21,26,121807,1490
2021-06-21,41,121807,1826
2021-06-21,48,121807,1490
2021-06-21,180,121807,1416
2021-06-21,188,121807,1490
2021-06-21,23,143226,2490
2021-06-21,24,143226,2590
2021-06-21,26,143226,2590
2021-06-21,41,143226,2593
2021-06-21,48,143226,2590
2021-06-21,180,143226,2399
2021-06-21,188,143226,2490
2021-06-21,407,143226,2077
2021-06-21,490,143226,2490
2021-06-21,24,145377,1680
2021-06-21,24,145377,1890
2021-06-21,24,149301,14990
2021-06-21,26,149301,19990
2021-06-21,41,149301,18169
2021-06-21,48,149301,19990
2021-06-21,180,149301,19499
2021-06-21,407,149301,23990
2021-06-21,23,149306,20499
2021-06-21,24,149306,16490
2021-06-21,26,149306,16490
2021-06-21,41,149306,16590
2021-06-21,48,149306,21890
2021-06-21,180,149306,17732
2021-06-21,188,149306,24998
2021-06-21,23,154557,28999
2021-06-21,24,154557,26658
2021-06-21,26,154557,29990
2021-06-21,41,154557,27327
2021-06-21,48,154557,29990
2021-06-21,180,154557,30399
2021-06-21,407,154557,28190
2021-06-21,490,154557,29990
2021-06-21,23,154553,20999
2021-06-21,24,154553,18658
2021-06-21,26,154553,20990
2021-06-21,41,154553,19685
2021-06-21,48,154553,20990
2021-06-21,180,154553,21849
2021-06-21,407,154553,19990
2021-06-21,490,154553,20990
2021-06-21,24,156485,57770
2021-06-21,24,156485,64990
2021-06-21,26,156485,64990
2021-06-21,41,156485,56300
2021-06-21,48,156485,64990
2021-06-21,180,156485,56200
2021-06-21,188,156485,57990
2021-06-21,24,156866,32436
2021-06-21,24,156866,36490
2021-06-21,26,156866,36490
2021-06-21,48,156866,36490
2021-06-21,24,156474,24990
2021-06-21,24,156474,28490
2021-06-21,26,156474,32990
2021-06-21,41,156474,27103
2021-06-21,48,156474,32990
2021-06-21,180,156474,27114
2021-06-21,188,156474,28990
2021-06-21,24,162101,24990
2021-06-21,26,162101,27990
2021-06-21,41,162101,25457
2021-06-21,48,162101,27990
2021-06-21,180,162101,26999
2021-06-21,407,162101,29990
2021-06-21,24,162102,29990
2021-06-21,26,162102,20990
2021-06-21,41,162102,27390
2021-06-21,48,162102,20990
2021-06-21,180,162102,29999
2021-06-21,407,162102,30990
2021-06-21,24,157316,4090
2021-06-21,24,157317,4990
2021-06-21,26,157317,4990
2021-06-21,48,157317,4990
2021-06-21,24,139935,1332
2021-06-21,24,139935,1499
2021-06-21,26,139935,1499
2021-06-21,48,139935,1499
2021-06-21,24,157913,5990
2021-06-21,41,157913,4211
2021-06-21,23,161147,4499
2021-06-21,24,161147,3555
2021-06-21,24,161147,3999
2021-06-21,26,161147,2990
2021-06-21,48,161147,2990
2021-06-21,180,161147,3599
2021-06-21,188,161147,4490
2021-06-21,407,161147,4499
2021-06-21,23,125506,1299
2021-06-21,24,125506,1236
2021-06-21,24,125506,1390
2021-06-21,26,125506,1390
2021-06-21,48,125506,1390
2021-06-21,24,112377,933
2021-06-21,24,112377,1050
2021-06-21,26,112377,1050
2021-06-21,48,112377,1050
2021-06-21,180,112377,899
2021-06-21,24,163385,59999
2021-06-21,24,164725,21657
2021-06-21,24,164725,23103
2021-06-21,26,164725,23103
2021-06-21,48,164725,23103
2021-06-22,23,112437,7199
2021-06-22,24,112437,7999
2021-06-22,26,112437,8499
2021-06-22,41,112437,7025
2021-06-22,48,112437,8499
2021-06-22,180,112437,6925
2021-06-22,188,112437,6990
2021-06-22,407,112437,6699
2021-06-22,23,110675,3599
2021-06-22,24,110675,2490
2021-06-22,26,110675,2990
2021-06-22,41,110675,3188
2021-06-22,180,110675,2757
2021-06-22,188,110675,3190
2021-06-22,407,110675,2990
2021-06-22,490,110675,3649
2021-06-22,23,103851,1190
2021-06-22,24,103851,952
2021-06-22,26,103851,1190
2021-06-22,41,103851,1316
2021-06-22,48,103851,1190
2021-06-22,180,103851,1000
2021-06-22,188,103851,1190
2021-06-22,407,103851,1090
2021-06-22,490,103851,1190
2021-06-22,23,107645,1999
2021-06-22,24,107645,1990
2021-06-22,26,107645,1990
2021-06-22,41,107645,1719
2021-06-22,48,107645,1990
2021-06-22,180,107645,1891
2021-06-22,180,107645,1899
2021-06-22,188,107645,1990
2021-06-22,407,107645,1638
2021-06-22,490,107645,1990
2021-06-22,23,110853,5499
2021-06-22,24,110853,3990
2021-06-22,188,110853,5490
2021-06-22,24,112582,21990
2021-06-22,26,112582,24880
2021-06-22,41,112582,23656
2021-06-22,41,112582,23892
2021-06-22,48,112582,24880
2021-06-22,490,112582,26990
2021-06-22,23,122363,7499
2021-06-22,24,122363,7102
2021-06-22,26,122363,7990
2021-06-22,41,122363,6720
2021-06-22,41,122363,6768
2021-06-22,48,122363,7990
2021-06-22,180,122363,7104
2021-06-22,407,122363,6990
2021-06-22,490,122363,7990
2021-06-22,23,124455,24999
2021-06-22,24,124455,23111
2021-06-22,26,124455,25999
2021-06-22,41,124455,21627
2021-06-22,48,124455,25999
2021-06-22,180,124455,23210
2021-06-22,188,124455,24989
2021-06-22,490,124455,24999
2021-06-22,24,126707,3999
2021-06-22,23,124329,3199
2021-06-22,24,124329,2590
2021-06-22,26,124329,2990
2021-06-22,48,124329,2990
2021-06-22,188,124329,2990
2021-06-22,490,124329,3999
2021-06-22,23,128194,27999
2021-06-22,24,128194,25777
2021-06-22,26,128194,28999
2021-06-22,41,128194,24077
2021-06-22,48,128194,28999
2021-06-22,180,128194,25830
2021-06-22,407,128194,24990
2021-06-22,490,128194,27999
2021-06-22,23,156095,3999
2021-06-22,24,156095,3280
2021-06-22,180,156095,4999
2021-06-22,23,128772,21999
2021-06-22,24,128772,20436
2021-06-22,26,128772,22990
2021-06-22,41,128772,20845
2021-06-22,48,128772,22990
2021-06-22,180,128772,23749
2021-06-22,407,128772,21590
2021-06-22,490,128772,22990
2021-06-22,24,134358,37325
2021-06-22,26,134358,34991
2021-06-22,26,134358,41990
2021-06-22,48,134358,34990
2021-06-22,188,134358,39990
2021-06-22,23,132284,29990
2021-06-22,24,132284,24880
2021-06-22,26,132284,27990
2021-06-22,41,132284,25631
2021-06-22,48,132284,27990
2021-06-22,180,132284,28499
2021-06-22,407,132284,25990
2021-06-22,490,132284,27990
2021-06-22,23,132842,2490
2021-06-22,24,132842,2490
2021-06-22,26,132842,2490
2021-06-22,41,132842,2330
2021-06-22,48,132842,2490
2021-06-22,180,132842,2366
2021-06-22,407,132842,2107
2021-06-22,490,132842,2490
2021-06-22,24,132408,10990
2021-06-22,26,132408,15490
2021-06-22,48,132408,15490
2021-06-22,24,133888,4620
2021-06-22,26,133888,4990
2021-06-22,48,133888,4990
2021-06-22,24,142254,6125
2021-06-22,26,142254,6890
2021-06-22,41,142254,5679
2021-06-22,48,142254,6890
2021-06-22,180,142254,5990
2021-06-22,188,142254,4890
2021-06-22,407,142254,4889
2021-06-22,23,112376,999
2021-06-22,24,112376,390
2021-06-22,26,112376,339
2021-06-22,48,112376,339
2021-06-22,188,112376,990
2021-06-22,24,110908,5546
2021-06-22,26,110908,5990
2021-06-22,48,110908,5990
2021-06-22,407,110908,4990
2021-06-22,490,110908,5990
2021-06-22,23,121807,1499
2021-06-22,24,121807,1192
2021-06-22,26,121807,1490
2021-06-22,41,121807,1826
2021-06-22,48,121807,1490
2021-06-22,180,121807,1416
2021-06-22,188,121807,1490
2021-06-22,23,143226,2490
2021-06-22,24,143226,2590
2021-06-22,26,143226,2590
2021-06-22,41,143226,2593
2021-06-22,48,143226,2590
2021-06-22,180,143226,2399
2021-06-22,188,143226,2490
2021-06-22,407,143226,2077
2021-06-22,490,143226,2490
2021-06-22,24,145377,1680
2021-06-22,24,149301,14990
2021-06-22,26,149301,19990
2021-06-22,41,149301,17590
2021-06-22,41,149301,18169
2021-06-22,48,149301,19990
2021-06-22,180,149301,19499
2021-06-22,407,149301,23990
2021-06-22,23,149306,20499
2021-06-22,24,149306,16490
2021-06-22,26,149306,16490
2021-06-22,41,149306,16590
2021-06-22,48,149306,21890
2021-06-22,180,149306,17732
2021-06-22,188,149306,24998
2021-06-22,23,154557,28999
2021-06-22,24,154557,26658
2021-06-22,26,154557,29990
2021-06-22,41,154557,27327
2021-06-22,48,154557,29990
2021-06-22,180,154557,30399
2021-06-22,407,154557,28190
2021-06-22,490,154557,29990
2021-06-22,23,154553,20999
2021-06-22,24,154553,18658
2021-06-22,26,154553,20990
2021-06-22,41,154553,19685
2021-06-22,48,154553,20990
2021-06-22,180,154553,21849
2021-06-22,407,154553,19990
2021-06-22,490,154553,20990
2021-06-22,24,156485,57770
2021-06-22,26,156485,54156
2021-06-22,26,156485,64990
2021-06-22,41,156485,56300
2021-06-22,48,156485,54156
